"key","entrez_id","ensembl_gene_id","symbol","disease_id","disease_label","therapeutic_area","is_direct","genetic_association","somatic_mutation","known_drug","rna_expression","affected_pathway","animal_model","literature","tissue_label","source","max_fold_change","expression_score"
"ENSG00000121966-EFO_0004272",7852,"ENSG00000121966","CXCR4","EFO_0004272","anemia","phenotype","True",0.021987,0,0,0,0,0,0,"Whole Blood","GTExv6",28.11,0.58
"ENSG00000169245-EFO_0004267",3627,"ENSG00000169245","CXCL10","EFO_0004267","biliary liver cirrhosis","neoplasm; endocrine system disease; digestive system disease; liver disease","False",0.209112583333,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000051523-Orphanet_379",1535,"ENSG00000051523","CYBA","Orphanet_379","Chronic granulomatous disease","immune system disease; genetic disorder; skin disease","True",1.37178935562,1.35260408951,0,0,0,0,0.212822652041,"Whole Blood","GTExv6",15.08,0.42
"ENSG00000169245-EFO_0000540",3627,"ENSG00000169245","CXCL10","EFO_0000540","immune system disease",NA,"False",0.346367427702,0,0,0.1,0.00629151711793,0,0.26805472465,"Unspecified","Unspecified",0,0
"ENSG00000164400-EFO_0000685",1437,"ENSG00000164400","CSF2","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.464489624329,0.387577055506,0,0.267361111111,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168036-EFO_0000676",1499,"ENSG00000168036","CTNNB1","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.0775514722222,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000163464-EFO_0000701",3577,"ENSG00000163464","CXCR1","EFO_0000701","skin disease",NA,"False",0.333153463776,0,0,0.25,0,0,0.181058888889,"Unspecified","Unspecified",0,0
"ENSG00000169245-EFO_0000685",3627,"ENSG00000169245","CXCL10","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.091548924555,0,0,0,0.000513531,0,0,"Unspecified","Unspecified",0,0
"ENSG00000180871-EFO_0000701",3579,"ENSG00000180871","CXCR2","EFO_0000701","skin disease",NA,"True",0.46396415953,0.3566323335,0,0.25,0.00528249605737,0,0.257799745427,"Unspecified","Unspecified",0,0
"ENSG00000180871-EFO_0001359",3579,"ENSG00000180871","CXCR2","EFO_0001359","type I diabetes mellitus","immune system disease; metabolic disease","True",0.779746222222,0,0,0.772222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000107562-EFO_0000319",6387,"ENSG00000107562","CXCL12","EFO_0000319","cardiovascular disease",NA,"True",0.241056262766,0.0491134327309,0,0,0,0,0.196614405556,"Unspecified","Unspecified",0,0
"ENSG00000165168-Orphanet_379",1536,"ENSG00000165168","CYBB","Orphanet_379","Chronic granulomatous disease","immune system disease; genetic disorder; skin disease","True",1.4126920719,1.36111111111,0.5555555556,0,0,0,0.237919473872,"Whole Blood","GTExv6",17.55,0.47
"ENSG00000169429-EFO_0000676",3576,"ENSG00000169429","CXCL8","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.0945891881141,0,0,0,0.0132618188958,0,0,"Unspecified","Unspecified",0,0
"ENSG00000107562-EFO_0003875",6387,"ENSG00000107562","CXCL12","EFO_0003875","peripheral vascular disease","cardiovascular disease","True",0.0456668055556,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000121966-EFO_0000198",7852,"ENSG00000121966","CXCR4","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.295215444884,0,0,0.274138888889,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000164400-EFO_0000540",1437,"ENSG00000164400","CSF2","EFO_0000540","immune system disease",NA,"False",0.505106440997,0.387577055506,0,0.28525,0.010495875,0,0.230699278236,"Unspecified","Unspecified",0,0
"ENSG00000169429-EFO_0001422",3576,"ENSG00000169429","CXCL8","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.169983567395,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000121966-EFO_0001360",7852,"ENSG00000121966","CXCR4","EFO_0001360","type II diabetes mellitus","metabolic disease","True",0.0594099177778,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000164400-EFO_0000676",1437,"ENSG00000164400","CSF2","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.231389419361,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000163464-EFO_0000729",3577,"ENSG00000163464","CXCR1","EFO_0000729","ulcerative colitis","immune system disease; digestive system disease","True",0.020704,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169245-EFO_0005319",3627,"ENSG00000169245","CXCL10","EFO_0005319","contact dermatitis","immune system disease","False",0.112454160306,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000180871-EFO_0007187",3579,"ENSG00000180871","CXCR2","EFO_0007187","bullous pemphigoid","skin disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186810-EFO_0000676",2833,"ENSG00000186810","CXCR3","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.0405029584219,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000180871-HP_0002110",3579,"ENSG00000180871","CXCR2","HP_0002110","Bronchiectasis","phenotype","True",0.038734,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000180871-EFO_0000274",3579,"ENSG00000180871","CXCR2","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.164305,0,0,0,0,0,0.164305,"Unspecified","Unspecified",0,0
"ENSG00000164400-EFO_0003840",1437,"ENSG00000164400","CSF2","EFO_0003840","chronic progressive multiple sclerosis","immune system disease; other disease; nervous system disease","True",0.0605931963917,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000184371-Orphanet_797",1435,"ENSG00000184371","CSF1","Orphanet_797","Sarcoidosis","respiratory system disease","True",0.033282,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000108342-MP_0001845",1440,"ENSG00000108342","CSF3","MP_0001845","inflammation","phenotype","True",0.174014548241,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000107611-EFO_0000618",8029,"ENSG00000107611","CUBN","EFO_0000618","nervous system disease",NA,"False",1.14064385963,1.00230817105,0,0,0,0.53988104526,0,"Nerve - Tibial","GTExv6",7.67,0.19
"ENSG00000163599-EFO_0000764",1493,"ENSG00000163599","CTLA4","EFO_0000764","HIV infection","infectious disease","True",1.06176651823,1,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000164400-EFO_0000198",1437,"ENSG00000164400","CSF2","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.10203101192,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000164733-EFO_0001422",1508,"ENSG00000164733","CTSB","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.213616550454,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000006210-EFO_0000685",6376,"ENSG00000006210","CX3CL1","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.0587351971504,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000182578-Orphanet_101997",1436,"ENSG00000182578","CSF1R","Orphanet_101997","Primary immunodeficiency","immune system disease; genetic disorder","False",0.201637172222,0,0,0,0,0,0.199459172222,"Unspecified","Unspecified",0,0
"ENSG00000164733-Orphanet_98896",1508,"ENSG00000164733","CTSB","Orphanet_98896","Duchenne muscular dystrophy","eye disease; genetic disorder; cardiovascular disease; skeletal system disease","True",0.06965,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000163599-EFO_0003047",1493,"ENSG00000163599","CTLA4","EFO_0003047","hepatitis C infection","infectious disease","True",0.115581855016,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000108342-EFO_0004833",1440,"ENSG00000108342","CSF3","EFO_0004833","neutrophil count","measurement","True",1,1,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000160683-EFO_0002690",643,"ENSG00000160683","CXCR5","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.108621419814,0.0001627004,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000163464-EFO_0007187",3577,"ENSG00000163464","CXCR1","EFO_0007187","bullous pemphigoid","skin disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000169429-EFO_0000341",3576,"ENSG00000169429","CXCL8","EFO_0000341","chronic obstructive pulmonary disease","respiratory system disease","True",0.275631868314,0,0,0.2,0,0,0,"Lung","GTExv6",26.98,0.57
"ENSG00000180871-EFO_0000270",3579,"ENSG00000180871","CXCR2","EFO_0000270","asthma","respiratory system disease","True",0.295352943941,0,0,0.272222222222,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000180871-MP_0001845",3579,"ENSG00000180871","CXCR2","MP_0001845","inflammation","phenotype","True",0.263859421556,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000092009-EFO_0003144",1215,"ENSG00000092009","CMA1","EFO_0003144","heart failure","cardiovascular disease","True",0.0632198975232,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000108821-EFO_0000717",1277,"ENSG00000108821","COL1A1","EFO_0000717","systemic scleroderma","immune system disease; eye disease; genetic disorder; skeletal system disease; skin disease","True",0.0481229177778,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000203710-EFO_0005761",1378,"ENSG00000203710","CR1","EFO_0005761","lupus nephritis","kidney disease","True",0.0453758446514,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000093010-EFO_0000537",1312,"ENSG00000093010","COMT","EFO_0000537","hypertension","cardiovascular disease","True",0.264993950166,0,0,0,0,0,0.1218,"Unspecified","Unspecified",0,0
"ENSG00000119535-EFO_0005762",1441,"ENSG00000119535","CSF3R","EFO_0005762","neuropathic pain","phenotype","True",0.056448,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000110090-EFO_0003144",1374,"ENSG00000110090","CPT1A","EFO_0003144","heart failure","cardiovascular disease","True",0.03811,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000100368-EFO_0000270",1439,"ENSG00000100368","CSF2RB","EFO_0000270","asthma","respiratory system disease","True",0.014112,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000093010-EFO_0002508",1312,"ENSG00000093010","COMT","EFO_0002508","Parkinson's disease","nervous system disease","True",1.03075406598,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000092009-EFO_0000274",1215,"ENSG00000092009","CMA1","EFO_0000274","atopic eczema","immune system disease; skin disease","True",0.0614312466143,0,0,0,1.43901e-05,0,0,"Skin - Sun Exposed (Lower leg)","GTExv6",16.8,0.45
"ENSG00000093010-EFO_0004270",1312,"ENSG00000093010","COMT","EFO_0004270","restless legs syndrome","nervous system disease","True",0.030492,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000095321-EFO_0003875",1384,"ENSG00000095321","CRAT","EFO_0003875","peripheral vascular disease","cardiovascular disease","True",0.0148,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000271503-MP_0001845",6352,"ENSG00000271503","CCL5","MP_0001845","inflammation","phenotype","True",0.0983818879672,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000087237-HP_0003124",1071,"ENSG00000087237","CETP","HP_0003124","hypercholesterolemia","phenotype","True",1.01112475801,0,0,0.996527777778,0,0,0,"Adipose - Visceral (Omentum)","GTExv6",20.47,0.51
"ENSG00000197405-EFO_0002690",728,"ENSG00000197405","C5AR1","EFO_0002690","systemic lupus erythematosus","immune system disease; skeletal system disease","True",0.0315402819274,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000197405-EFO_0000685",728,"ENSG00000197405","C5AR1","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.0500260411823,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000197405-EFO_0000341",728,"ENSG00000197405","C5AR1","EFO_0000341","chronic obstructive pulmonary disease","respiratory system disease","True",0.014328,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000197405-EFO_0000270",728,"ENSG00000197405","C5AR1","EFO_0000270","asthma","respiratory system disease","True",0.164870671699,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000197405-EFO_0000676",728,"ENSG00000197405","C5AR1","EFO_0000676","psoriasis","immune system disease; skin disease","True",0.00975,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000092964-EFO_0005762",1808,"ENSG00000092964","DPYSL2","EFO_0005762","neuropathic pain","phenotype","True",0.0575141094549,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000120088-EFO_0001358",1394,"ENSG00000120088","CRHR1","EFO_0001358","post-traumatic stress disorder","nervous system disease; other disease","True",0.217739908261,0.0001006298,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000198223-EFO_0000544",1438,"ENSG00000198223","CSF2RA","EFO_0000544","infection","biological process","True",0.7,0,0,0.7,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000132693-EFO_1001478",1401,"ENSG00000132693","CRP","EFO_1001478","systemic inflammatory response syndrome","phenotype","True",0.0953061882718,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000118523-Orphanet_98896",1490,"ENSG00000118523","CTGF","Orphanet_98896","Duchenne muscular dystrophy","eye disease; genetic disorder; cardiovascular disease; skeletal system disease","True",0.213021778716,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106113-EFO_0003144",1395,"ENSG00000106113","CRHR2","EFO_0003144","heart failure","cardiovascular disease","True",0.0597142989342,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000120088-EFO_0000270",1394,"ENSG00000120088","CRHR1","EFO_0000270","asthma","respiratory system disease","True",0.0542840458717,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106113-EFO_0005230",1395,"ENSG00000106113","CRHR2","EFO_0005230","anxiety","phenotype","True",0.175744700214,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000148408-EFO_0003843",774,"ENSG00000148408","CACNA1B","EFO_0003843","pain","phenotype","True",1.0039975,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000148408-EFO_0005762",774,"ENSG00000148408","CACNA1B","EFO_0005762","neuropathic pain","phenotype","True",1.0039975,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000148408-EFO_1000783",774,"ENSG00000148408","CACNA1B","EFO_1000783","diabetic neuropathy","nervous system disease","True",1,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000134757-EFO_1000749",1830,"ENSG00000134757","DSG3","EFO_1000749","pemphigus","skin disease","True",0.0782312723064,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000114013-EFO_0003063",942,"ENSG00000114013","CD86","EFO_0003063","polymyositis","immune system disease","True",0.2051205,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106144-EFO_0001422",835,"ENSG00000106144","CASP2","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.257524,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168398-EFO_0002506",624,"ENSG00000168398","BDKRB2","EFO_0002506","osteoarthritis","immune system disease; skeletal system disease","True",0.270305222222,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000110330-EFO_0004197",329,"ENSG00000110330","BIRC2","EFO_0004197","hepatitis B infection","infectious disease","True",0.1,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168398-EFO_0000270",624,"ENSG00000168398","BDKRB2","EFO_0000270","asthma","respiratory system disease","True",0.052226,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186716-EFO_0000198",613,"ENSG00000186716","BCR","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",1.0380123541,0,0,0.125,0,1,0,"Unspecified","Unspecified",0,0
"ENSG00000168398-Orphanet_91378",624,"ENSG00000168398","BDKRB2","Orphanet_91378","Hereditary angioedema","genetic disorder","True",1.00623598625,0,0,1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000106144-EFO_1000809",835,"ENSG00000106144","CASP2","EFO_1000809","anterior ischemic optic neuropathy","nervous system disease","True",0.014256,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000121691-EFO_0004208",847,"ENSG00000121691","CAT","EFO_0004208","Vitiligo","immune system disease; skin disease","True",0.100488134057,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000064012-EFO_0001359",841,"ENSG00000064012","CASP8","EFO_0001359","type I diabetes mellitus","immune system disease; metabolic disease","True",0.036828,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000105383-EFO_0000198",945,"ENSG00000105383","CD33","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.84437418086,0,0,0.813411426461,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000064012-EFO_0001422",841,"ENSG00000064012","CASP8","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.2565110625,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000136807-EFO_0000516",1025,"ENSG00000136807","CDK9","EFO_0000516","glaucoma","nervous system disease; eye disease","True",0.023084,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000137752-EFO_0001422",834,"ENSG00000137752","CASP1","EFO_0001422","cirrhosis of liver","neoplasm; endocrine system disease; digestive system disease; liver disease","True",0.25759097438,0,0,0.25,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000004468-EFO_0000685",952,"ENSG00000004468","CD38","EFO_0000685","rheumatoid arthritis","immune system disease; skeletal system disease","True",0.05054098092,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000186716-EFO_0002429",613,"ENSG00000186716","BCR","EFO_0002429","polycythemia vera","hematological system disease; neoplasm","True",0.0518881740194,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000136807-EFO_1001110",1025,"ENSG00000136807","CDK9","EFO_1001110","pituitary-dependent Cushing's disease","nervous system disease; endocrine system disease; other disease","True",0.2,0,0,0.2,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000110330-EFO_0000198",329,"ENSG00000110330","BIRC2","EFO_0000198","myelodysplastic syndrome","hematological system disease; neoplasm","True",0.1,0,0,0.1,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168398-EFO_0003843",624,"ENSG00000168398","BDKRB2","EFO_0003843","pain","phenotype","True",0.0389224849976,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
"ENSG00000168398-EFO_0005854",624,"ENSG00000168398","BDKRB2","EFO_0005854","allergic rhinitis","immune system disease","True",0.011088,0,0,0,0,0,0,"Unspecified","Unspecified",0,0
